time,ECG,acceleration_X,acceleration_Y,acceleration_Z,activity_volume,respiration_rate,energy_mifflin_keytel,heart_rate,minute_ventilation,tidal_volume
2023-01-01 00:00:17,-0.062783400508609,-88.26517753457198,-230.07042722931533,-15.509471871120468,4.000531552751937,21.99999986571856,604.9010082245583,111.98748669583728,1138.067814915303,450.8860310179117
2023-01-01 00:00:18,-0.0556670457421167,-86.80463073448256,-232.1936250488952,-6.44153952750247,4.000531552751937,21.99999986571856,599.8350253411884,111.3543046357616,1137.018941972694,267.0161642638705
2023-01-01 00:00:19,-0.0716558248910525,-92.40238772524198,-230.72659171561887,8.349509854335347,4.025482802782669,22.0125126929532,597.0031288283471,111.0,1137.018941972694,267.0161642638705
2023-01-01 00:00:20,-0.0613890162385064,-91.37469186811484,-230.22653586557297,-2.818304543758336,5.291406169830553,22.64570738573444,597.0031288283471,111.0,1137.018941972694,267.0161642638705
2023-01-01 00:00:21,-0.0323952115924123,-89.4841032690723,-232.3300069566476,17.07633283726973,5.975064996487574,22.98753889000344,597.0031288283471,111.0,1135.1890849635618,269.1783393403231
2023-01-01 00:00:22,-0.1203852522189517,-88.68165914454198,-231.38686872328893,2.8671478727529767,4.70869142210217,22.341790718379524,597.1027638520682,111.01251330416272,1042.391987205158,377.7164564220184
2023-01-01 00:00:23,-0.046859014590964,-95.69134046747716,-229.2501296748199,5.197209672711845,4.000531552751937,21.354292345702685,602.1658271507024,111.6456953642384,973.5699661607456,388.9879245849716
2023-01-01 00:00:24,-0.0331492743850055,-96.25812862233926,-229.2442785265344,6.253788057400829,4.000531552751937,20.99993883480362,605.0013144171797,112.0,964.0182611829678,360.9873307121015
2023-01-01 00:00:25,-0.0343516825730353,-98.6972632805786,-228.0758209314845,6.435378535418619,4.000531552751937,20.99993883480362,604.9010082245583,111.98748669583728,963.9779800818912,364.142536314985
2023-01-01 00:00:26,-0.0294608060244278,-91.38856418421015,-230.6781107726816,3.566388716578712,4.000531552751937,20.987436498306604,599.8350253411884,111.3543046357616,962.0663876346548,523.7180537352558
2023-01-01 00:00:27,-0.060078884794392,-97.58019502700785,-228.851616323877,11.388562109304177,4.000531552751937,20.366816265843266,596.9150714682141,110.98748669583728,962.4516001061196,613.018785495852
2023-01-01 00:00:28,-0.1076353924233573,-104.24990056323824,-225.10360477811048,11.140089933716355,4.000531552751937,20.64568629725366,592.4804571723372,110.3543046357616,1035.26457878639,613.018785495852
2023-01-01 00:00:29,-0.0342042401275562,-95.94340045092804,-229.0330019207277,0.3280569496193937,4.000531552751937,21.0124608414337,589.9011886347558,109.98748669583728,1076.0482159304734,613.018785495852
2023-01-01 00:00:30,-0.0374708425522935,-95.8851020425377,-229.1796149791961,0.8046446207654041,3.950412085298923,21.645696185822963,584.8350379591664,109.3543046357616,1076.5413661096832,612.6278191896022
2023-01-01 00:00:31,-0.0426746581688566,-103.97044275549926,-225.4745341442789,3.064490165583076,1.4672745306110089,21.99999986571856,581.9027010199165,108.98748669583728,1101.8285116985712,592.9832555155089
2023-01-01 00:00:32,-0.0522939236730944,-105.74016880056188,-224.79911102133252,9.771333444984908,2.5327525729555425,21.98748703848392,576.833999902492,108.3543046357616,1115.8572850756914,581.6001802096987
2023-01-01 00:00:33,-0.1007838322528276,-106.80507714561467,-224.80268858057008,7.978452990893617,1.4672745306110089,21.366814352332767,573.9965326877526,108.0,1108.8960850836952,561.3339272062036
2023-01-01 00:00:34,-0.0356726465233482,-106.5413644166438,-224.8225490496077,8.888723692436775,2.582872040408556,21.645696185822963,573.8969647809241,107.98748669583728,1104.9817788634748,549.978156400175
2023-01-01 00:00:35,-0.0370977228943464,-101.80483548986814,-226.8067235859237,9.663928933502548,4.000531552751937,21.99999986571856,568.8342370667359,107.3543046357616,1106.148366480112,551.5584043250328
2023-01-01 00:00:36,-0.0603882130269481,-104.73456460681643,-225.4842303328662,7.71457833509618,4.000531552751937,21.99999986571856,565.9983470989199,107.0,1165.0491132213394,631.3597299584972
2023-01-01 00:00:37,-0.0941465149826675,-105.33388334292192,-225.23831492920968,5.779296393870985,4.000531552751937,21.99999986571856,565.9110280245794,106.98748669583728,1197.9896680149002,676.0157273918741
2023-01-01 00:00:38,-0.0296822705955965,-100.1817051451422,-227.16411172320247,4.829995489899728,4.000531552751937,21.99999986571856,561.4797024563286,106.3543046357616,1200.3318380571452,674.4363327326345
2023-01-01 00:00:39,-0.0112886750706013,-93.41267382566964,-230.21493387440097,2.0801605282691247,3.950412085298923,22.0125126929532,558.8971451911217,105.98748669583728,1318.7473250220216,594.63876146789
2023-01-01 00:00:40,-0.0471238091869265,-93.08989971092308,-230.11937626411503,1.8670029052443973,1.4672745306110089,22.65820972223145,553.7344468687664,105.34179133159888,1385.0066076648866,549.978156400175
2023-01-01 00:00:41,-0.1029683876695181,-97.53323723702528,-228.52137751464284,8.259603830678767,2.6453532249963665,23.6457159629614,545.8345539658465,104.3543046357616,1384.856042384165,550.5699814329403
2023-01-01 00:00:42,-0.0173398333942443,-102.44962074197583,-225.0663580398817,-3.84550706413001,7.240988363535424,24.00012192754823,543.0003419202855,104.0,1377.2519090895396,580.3448558322394
2023-01-01 00:00:43,-0.0264216862298583,-93.26541919031844,-231.61349205517007,23.59532937349646,9.570616064501737,23.987589430180662,543.0003419202855,104.0,1372.9926714989338,596.9855832241134
2023-01-01 00:00:44,0.0004182551004407,-91.5994927504386,-230.5880030890851,18.86670443375986,6.125900727108058,23.34179142755338,543.0003419202855,104.0,1373.8573463968207,602.3031345565751
2023-01-01 00:00:45,-0.1113154355013362,-96.20354105850444,-229.0448379578312,11.78486633721323,4.000531552751937,22.354303545614165,543.0003419202855,104.0,1417.5502176274497,871.4265235910876
2023-01-01 00:00:46,-0.0262844744846777,-100.42991556087668,-227.5330684165206,10.86103510154736,3.950412085298923,21.99999986571856,543.0003419202855,104.0,1441.9726883184578,1022.0183486238532
2023-01-01 00:00:47,-0.0706526144558946,-99.31836155295368,-228.27509432452257,9.615117362199063,1.4172093050058852,21.99999986571856,543.0003419202855,104.0,1440.187805354217,1013.7438906181736
2023-01-01 00:00:48,-0.1051547485039085,-96.9769226808152,-228.71085441369385,9.564336814044026,0.0500652256051237,21.98748703848392,543.0003419202855,104.0,1349.6683496606015,595.1925308540825
2023-01-01 00:00:49,-0.0406255090796468,-97.14283558131449,-228.7615086402801,8.556633516040835,2.582872040408556,21.354292345702685,543.1004132037918,104.01251330416272,1299.0068479436095,360.9873307121015
2023-01-01 00:00:50,-0.0249707322051637,-96.02933944913816,-229.5156046313165,9.251904648472346,3.950412085298923,20.99993883480362,548.1654228922511,104.6456953642384,1298.0049044391487,361.97797209480126
2023-01-01 00:00:51,-0.0602534085053672,-96.32603360962554,-229.2556130366416,8.523319698020432,1.4672745306110089,20.987436498306604,550.9985275091184,105.0,1247.3480956659769,412.0124440257754
2023-01-01 00:00:52,-0.0948596549740665,-97.13326368320884,-228.8139349289182,8.251759680963762,2.5327525729555425,20.35428376847571,550.8987246931725,104.98748669583728,1219.0140563053185,440.01747487986
2023-01-01 00:00:53,-0.0180445481030446,-94.88449188258646,-229.76178751603783,8.808376733817498,1.4172093050058852,19.99987780388885,545.7343820070034,104.34179133159888,1219.0140563053185,440.01747487986
2023-01-01 00:00:54,-0.0176527724622001,-94.91161226055269,-229.7986999029361,9.728397046544895,0.0500652256051237,19.99987780388885,537.8348582469803,103.3543046357616,1218.136084733292,440.60247378768
2023-01-01 00:00:55,-0.1064335860412274,-94.74816169616037,-230.0723664670328,9.302526408171603,2.5327525729555425,19.99987780388885,534.9142332050977,102.98748669583728,1173.808101773059,470.344753440367
2023-01-01 00:00:56,-0.0158545764332547,-93.13491537665222,-230.3675652568201,8.275450918564536,1.4672745306110089,19.98738464678713,530.4802900781266,102.3543046357616,1149.0328781386438,486.9812145041505
2023-01-01 00:00:57,-0.0483340408516551,-92.94118848238192,-230.6721927541301,8.578133472952008,2.582872040408556,19.354326333594244,527.9003168132015,101.98748669583728,1147.789248027714,485.4074513979908
2023-01-01 00:00:58,-0.0931059925817148,-91.91963112512684,-230.9395735132113,11.234251487987551,3.950412085298923,19.00015247657611,522.7344639969964,101.34179133159888,1085.0801773807625,405.6400857361295
2023-01-01 00:00:59,-0.0142471528745823,-90.20112860724603,-231.5982121993616,10.202952225457045,1.4172093050058852,19.00015247657611,514.8351415876448,100.3543046357616,1050.018020904247,360.9873307121015
2023-01-01 00:01:00,-0.0486259167131138,-89.77764147764802,-231.6115862525858,8.989998969526432,0.0500652256051237,19.00015247657611,511.9034087004116,99.98748669583728,1049.326984927514,361.189384010485
2023-01-01 00:01:01,-0.0809366647303903,-89.88259000208402,-231.93773101433987,9.504598001997175,2.588388225281488,19.00015247657611,506.8230656752171,99.35292601850182,1014.4051146022005,371.3563260594995
2023-01-01 00:01:02,-0.0145612955543378,-89.33802778058927,-232.0962953765573,9.789911694309918,4.000531552751937,19.00015247657611,503.9973746020252,99.0,994.9541468103054,377.0205329838355
2023-01-01 00:01:03,-0.0466947215802873,-91.67776729400607,-231.31080379557736,9.724205031312568,4.000531552751937,19.00015247657611,503.9973746020252,99.0,994.421888765972,377.6348842289207
2023-01-01 00:01:04,-0.079334868173965,-95.32053345825088,-229.32221582169728,7.7811424557546784,4.000531552751937,19.00015247657611,504.1029494705404,99.01313786069063,968.3971688408571,407.49918086500656
2023-01-01 00:01:05,-0.0195960037130249,-94.4122088811234,-230.01676384075395,7.50478702733376,4.000531552751937,19.00015247657611,509.1925910577542,99.6489770577105,954.0066477113504,423.984272608126
2023-01-01 00:01:06,-0.0353428568901949,-94.79487672061111,-229.46464948853315,9.715693970083333,4.000531552751937,19.00015247657611,512.1085850342013,100.01313786069063,952.8498370609942,428.5326903123636
2023-01-01 00:01:07,-0.0828102972459728,-94.86319787738024,-229.83012892801264,10.18443749151434,4.000531552751937,19.00015247657611,517.1922867766201,100.6489770577105,896.891957170316,648.5434755897772
2023-01-01 00:01:08,-0.0194846696215406,-94.48014854919978,-230.31062522521867,10.316168394420547,4.000531552751937,19.00015247657611,519.8968961069216,100.98686213930937,866.0045652957408,769.9868938401049
2023-01-01 00:01:09,-0.0604399683343408,-93.49268240874906,-230.34696921485497,8.796721661164028,4.000531552751937,19.00015247657611,514.8088988835193,100.3510229422895,866.0045652957408,769.9868938401049
2023-01-01 00:01:10,-0.088514213565365,-93.84236881672028,-230.0734029561578,9.060405770814546,4.000531552751937,19.00015247657611,512.0041511528225,100.0,866.3983814975363,766.480996068152
2023-01-01 00:01:11,-0.0298959116900663,-95.24850145692614,-229.7705140857665,8.578959172921996,4.000531552751937,19.00015247657611,512.0041511528225,100.0,885.4767624194053,596.7249959043273
2023-01-01 00:01:12,-0.0547817892633421,-95.5016365448744,-229.55967213668995,8.396479479551907,3.947906111926272,19.00015247657611,512.0041511528225,100.0,896.0394057106231,503.0144167758845
2023-01-01 00:01:13,-0.094361961494837,-94.24917448621385,-230.0166969704877,8.181448152749114,1.456653976793584,18.98698922361229,512.0041511528225,100.0,896.0394057106231,503.0144167758845
2023-01-01 00:01:14,-0.0301727424040271,-92.1149880165384,-230.7657776915652,9.05052912886569,2.5959985675986315,18.351038089534992,512.0041511528225,100.0,895.954150564655,504.2470442878985
2023-01-01 00:01:15,-0.0294511771300292,-92.7615766697386,-230.56453162567675,7.433522768384506,4.000531552751937,18.0000914456613,512.0041511528225,100.0,892.1129760522194,564.0010648754902
2023-01-01 00:01:16,-0.0870211331276765,-92.9676846061238,-230.64487625042025,6.725548559491453,3.947906111926272,18.0000914456613,512.0041511528225,100.0,890.0324376276467,596.9855832241134
2023-01-01 00:01:17,-0.0092533675170895,-91.78912731146072,-230.9292754922287,5.672844613123231,1.404088202000599,17.986938683434975,512.0041511528225,100.0,890.0668525489567,595.9628590541722
2023-01-01 00:01:18,-0.0276415467889855,-92.16888196456866,-230.58308812452515,3.224548928998545,0.0525657747929853,17.35102688962354,512.1085850342013,100.01313786069063,891.954198119818,546.3804472477073
2023-01-01 00:01:19,-0.0877330695072757,-93.28071341881336,-230.35860464115987,4.182678471110556,2.5959985675986315,17.00003041474643,517.0868461418848,100.63583919701986,893.0359216691348,519.0039318479687
2023-01-01 00:01:20,-0.0085143498719942,-91.98434547971138,-230.82562657974285,8.0370459310725,3.947906111926272,17.013163506839792,514.9133327648981,100.36416080298014,893.0359216691348,519.0039318479687
2023-01-01 00:01:21,-0.0417731529307843,-92.2812477249402,-230.81766901807464,8.389651575953827,1.456653976793584,17.63583992386645,517.1922867766201,100.6489770577105,893.2412379610347,518.582759938838
2023-01-01 00:01:22,-0.0849424955493709,-94.6653439690717,-229.84069443005967,6.28795933308239,2.5959985675986315,17.35102688962354,520.002336741657,101.0,903.3772144437564,498.2293031891657
2023-01-01 00:01:23,-0.0218840697445008,-96.55166683091495,-229.04694437121373,7.152086109378977,3.947906111926272,17.00003041474643,519.8968961069216,100.98686213930937,908.9543870890273,486.9812145041505
2023-01-01 00:01:24,-0.0253516753398098,-94.90502291040744,-229.7177534457979,6.263632941658524,1.456653976793584,17.00003041474643,514.8088988835193,100.3510229422895,909.1718268191124,487.4046049038884
2023-01-01 00:01:25,-0.0537888095284827,-99.7854771166714,-227.7272931044667,7.266445555224032,2.543373126772967,17.00003041474643,512.1085850342013,100.01313786069063,919.3809350096096,507.7674475753604
2023-01-01 00:01:26,-0.0935922517488459,-101.86594304226776,-226.6922751254593,6.250834592123525,1.456653976793584,17.00003041474643,517.1922867766201,100.6489770577105,924.9729686436244,519.0039318479687
2023-01-01 00:01:27,-0.0276481666538846,-101.1648708676036,-227.02936813697087,10.19428237577205,2.5959985675986315,17.00003041474643,520.002336741657,101.0,924.9729686436244,519.0039318479687
2023-01-01 00:01:28,-0.0695862144012456,-100.78202962416462,-227.2449244398089,14.230303829134073,3.947906111926272,17.00003041474643,520.1070726490423,101.01313786069063,926.5282884395892,524.7842944517255
2023-01-01 00:01:29,-0.1054634749305648,-98.5605516054599,-228.2524921745737,8.089604909932145,1.456653976793584,17.00003041474643,525.2838655183701,101.66211491840112,1001.5821477914358,804.5455166011334
2023-01-01 00:01:30,-0.0507593186283117,-96.04217134152628,-229.36414347855447,5.568361809227028,2.5959985675986315,17.00003041474643,532.6480649609886,102.66211491840112,1043.0098914741027,958.9777195281716
2023-01-01 00:01:31,-0.0357219946071412,-95.87195802303744,-229.35618591688612,10.480387415377196,4.000531552751937,17.00003041474643,540.1919363190653,103.6489770577105,1042.5222163960143,954.8421117300088
2023-01-01 00:01:32,-0.0617332492132576,-95.65950350203848,-229.46103849416272,10.405121687342527,4.000531552751937,17.00003041474643,543.1054134121227,104.01313786069063,1018.9843656141128,754.5711145696811
2023-01-01 00:01:33,-0.0172381281971588,-96.7340877875676,-229.16978505007648,8.041142673231345,4.000531552751937,17.00003041474643,548.1916655963765,104.6489770577105,1005.9669216290928,643.9930100480559
2023-01-01 00:01:34,-0.1333710199273127,-97.07284974661388,-228.9631559277653,8.282088276015697,3.947906111926272,16.98688683191548,550.9985275091184,105.0,1005.9669216290928,643.9930100480559
2023-01-01 00:01:35,-0.0275915968992926,-94.67276565818264,-229.75309438144225,11.002928465622825,1.404088202000599,16.351018312396487,550.9985275091184,105.0,1006.6403590665196,645.2425322193096
2023-01-01 00:01:36,-0.046795824971473,-95.3614567907318,-229.6299527863821,9.133607248924196,0.0525657747929853,15.999969383831392,550.9985275091184,105.0,1039.1041889842224,705.6540792922697
2023-01-01 00:01:37,-0.1006929595619404,-97.06546273829312,-228.91564460368684,8.423886367017683,2.543373126772967,16.013112966662362,550.8937244848416,104.98686213930937,1057.0261503343918,739.012669287903
2023-01-01 00:01:38,-0.0409234030001046,-96.14059542422208,-229.3799582964919,8.024311096919787,1.404088202000599,16.64898148618135,545.8083112617209,104.3510229422895,1057.0261503343918,739.012669287903
2023-01-01 00:01:39,-0.056568550980189,-94.79668012170352,-229.6602450169344,8.416804401890378,0.0525657747929853,17.00003041474643,542.8951697531116,103.98686213930937,1056.4442253013526,734.4645928899103
2023-01-01 00:01:40,-0.1004113144007802,-95.51634119993533,-229.5733136709784,7.659224679415004,2.543373126772967,16.98688683191548,537.7162962601826,103.33788508159888,1028.441820636941,514.4553434906073
2023-01-01 00:01:41,-0.0311669257506862,-95.4264832724284,-229.6260743109471,7.913953120160118,1.456653976793584,16.351018312396487,530.457336101628,102.3510229422895,1012.9750510592348,393.0100480559195
2023-01-01 00:01:42,-0.0472634281557068,-93.9396137525481,-230.0274630833329,9.068313435911852,2.5959985675986315,16.013112966662362,527.8953166048707,101.98686213930937,1013.0321485423132,394.0332841852337
2023-01-01 00:01:43,-0.090308196953011,-95.0378156562293,-229.5449941132765,8.200058159765272,4.000531552751937,16.64898148618135,522.8086617192755,101.3510229422895,1015.5941047865516,443.61859709480126
2023-01-01 00:01:44,-0.0238904906148167,-96.47647887767866,-229.28884755890311,8.129746631550614,3.947906111926272,17.00003041474643,520.002336741657,101.0,1016.9796964478754,470.99169943206647
2023-01-01 00:01:45,-0.0095578813024464,-96.45320806742885,-229.0701817886905,8.597473906864705,1.404088202000599,17.00003041474643,520.002336741657,101.0,1017.402452469862,472.0309769550023
2023-01-01 00:01:46,-0.0570355523585229,-95.64538842041172,-229.5371368570073,9.400213066160893,0.0525657747929853,17.00003041474643,520.1070726490423,101.01313786069063,1037.7713929408087,522.2651130406291
2023-01-01 00:01:47,-0.0937126129288288,-96.66538514210586,-229.18740536519903,7.522317272850702,2.5959985675986315,17.00003041474643,525.1919489370408,101.6489770577105,1049.0168595570792,549.978156400175
2023-01-01 00:01:48,-0.0286537843126422,-96.57244062426764,-229.1569793941145,7.420851449614113,4.000531552751937,17.00003041474643,528.0005223304897,102.0,1049.0168595570792,549.978156400175
2023-01-01 00:01:49,-0.0552536050888753,-95.4953246410512,-229.74112460380675,9.042081583018769,4.000531552751937,17.00003041474643,528.0005223304897,102.0,1049.1588211074798,551.2167567715162
2023-01-01 00:01:50,-0.0911747974488883,-97.06414486826408,-228.75870008910303,8.980249358342205,4.000531552751937,17.00003041474643,528.0924389118189,102.01313786069063,1056.145050133155,611.0023481869812
2023-01-01 00:01:51,-0.0278684276132534,-98.01200554626308,-228.5911900724722,8.631676940237416,3.947906111926272,17.00003041474643,532.5432619367125,102.6489770577105,1060.02963437588,643.9930100480559
2023-01-01 00:01:52,-0.0315809682098277,-96.98940776530092,-228.64040658833667,7.53200336865263,1.456653976793584,17.00003041474643,535.0021563314522,103.0,1060.02963437588,643.9930100480559
2023-01-01 00:01:53,-0.0562309378703369,-93.62034239761562,-230.56082032590703,8.074043641266753,2.5959985675986315,17.00003041474643,535.0021563314522,103.0,1060.02963437588,643.9930100480559
2023-01-01 00:01:54,-0.1083250619846595,-89.57989161171015,-231.9058822937799,8.482384034123104,4.000531552751937,17.00003041474643,535.0021563314522,103.0,1058.054296108489,642.3516683049367
2023-01-01 00:01:55,-0.0349414523549517,-91.82342661300632,-230.94656145602107,7.94224922297822,3.947906111926272,16.98688683191548,535.0021563314522,103.0,962.6475305103904,562.8781673219758
2023-01-01 00:01:56,-0.0209747410297296,-88.90302662863205,-232.3005506044212,9.118204768714577,1.456653976793584,16.351018312396487,535.1069593557282,103.01313786069063,909.9555484361834,519.0039318479687
2023-01-01 00:01:57,-0.0463390542934377,-87.68704876130197,-232.5744512144493,9.630646873173296,2.5959985675986315,15.999969383831392,540.1919363190653,103.6489770577105,909.6610662118048,518.3726859436435
2023-01-01 00:01:58,-0.0907222394121524,-88.16817536427592,-232.78850293629984,10.430400809501007,4.000531552751937,15.999969383831392,543.1054134121227,104.01313786069063,895.0793076218401,487.8474497597204
2023-01-01 00:01:59,-0.0418935141107672,-89.01258324499452,-232.350703304011,9.91392547826575,4.000531552751937,15.999969383831392,548.2970055557752,104.66211491840112,887.0289535861584,470.99169943206647
2023-01-01 00:02:00,-0.0416088599201076,-87.52044224499805,-232.80070675986656,11.441502180457666,4.000531552751937,15.999969383831392,556.28391550703,105.66211491840112,887.0289535861584,470.99169943206647
2023-01-01 00:02:01,-0.0559390620088781,-91.3639061423508,-231.0703717537428,13.512516493674472,3.947906111926272,15.999969383831392,563.5426407564684,106.6489770577105,887.6159626416642,478.022266819572
2023-01-01 00:02:02,-0.051653435937924,-91.5454197307794,-231.20195617524243,14.874363398520495,1.4535417188596216,15.999969383831392,566.1084250668141,107.01372359184094,916.2636440372004,818.930496555171
2023-01-01 00:02:03,-0.1059581593802948,-90.70698261365976,-231.9380134566508,15.343633207915016,2.609060004571236,15.999969383831392,571.217457167611,107.65224396877956,931.981098073767,1005.9851463521188
2023-01-01 00:02:04,-0.0549936249401121,-92.48825736187167,-230.78048915011183,13.3054563473513,4.000531552751937,15.999969383831392,573.9965326877526,108.0,931.981098073767,1005.9851463521188
2023-01-01 00:02:05,-0.0460887030390731,-94.09085667877666,-230.2061404344061,12.569186035640143,4.000531552751937,15.999969383831392,573.9965326877526,108.0,931.981098073767,1005.9851463521188
2023-01-01 00:02:06,-0.0714650524207795,-93.4357018703878,-230.4048454301824,14.418817483823384,4.000531552751937,15.999969383831392,573.9965326877526,108.0,931.832097107646,998.8358043905644
2023-01-01 00:02:07,-0.0451143792871111,-95.21399407063926,-229.64168851808608,11.942257454571768,4.000531552751937,15.999969383831392,573.9965326877526,108.0,924.8216212056004,667.4827299038867
2023-01-01 00:02:08,-0.1082365965173722,-97.73976134289364,-228.58774625376705,10.161063830825109,3.94534047252094,15.999969383831392,573.9965326877526,108.0,920.9683232549792,486.9812145041505
2023-01-01 00:02:09,-0.044528822146494,-95.69345599568172,-229.7598817134534,10.42658988656254,1.4461581792263127,15.986195045404193,573.9965326877526,108.0,920.9683232549792,486.9812145041505
2023-01-01 00:02:10,-0.0477292259222408,-92.62642563018056,-230.46917462618947,11.102361796625583,2.609060004571236,15.347741870416908,573.9965326877526,108.0,921.2631965580088,489.80876610965504
2023-01-01 00:02:11,-0.0263446550746692,-92.90293557074928,-230.5314977142135,10.324933517179026,4.000531552751937,14.999908352916556,573.9965326877526,108.0,934.6971393065978,620.7104630843164
2023-01-01 00:02:12,-0.0687220211289678,-91.90614029772428,-231.0423865473712,9.392591220283949,4.000531552751937,14.999908352916556,573.9965326877526,108.0,941.9927115453972,692.0052424639581
2023-01-01 00:02:13,-0.1029936635173146,-91.01636994337424,-231.2364774947848,8.961766382090651,4.000531552751937,14.999908352916556,573.9965326877526,108.0,941.9927115453972,692.0052424639581
2023-01-01 00:02:14,-0.045418893072468,-90.54821395594944,-231.25794285020928,7.371118905267163,3.94534047252094,14.999908352916556,573.886863688927,107.98622280037844,941.4014006247272,688.7524232743557
2023-01-01 00:02:15,-0.0203512701174179,-90.338013686316,-231.8254373636377,8.289805394966084,1.4461581792263127,14.999908352916556,568.7818523338203,107.34775603122044,913.962149218092,538.0715173110528
2023-01-01 00:02:16,-0.0701428848586667,-91.97293549972314,-231.04145036364548,8.168808591669862,2.5538689243402386,14.999908352916556,565.9022021534987,106.98622280037844,899.0428897521072,456.006989951944
2023-01-01 00:02:17,-0.1020626697901464,-90.53912758890704,-231.4538392948084,8.95687569765295,1.4461581792263127,14.999908352916556,561.4338280617767,106.34775603122044,898.9803171679106,456.65325333114896
2023-01-01 00:02:18,-0.0394959194055068,-88.50374669062035,-232.1460134194176,9.542011157162856,2.609060004571236,14.999908352916556,558.8870440991245,105.98622280037844,896.3988069911118,486.6574855286152
2023-01-01 00:02:19,-0.0282060407231055,-90.12632214270246,-231.78063428533704,9.600318278121362,3.94534047252094,14.999908352916556,553.7818649517968,105.34775603122044,895.0382443634657,503.0144167758845
2023-01-01 00:02:20,-0.0708806988919622,-89.76484426605012,-231.90608290457848,10.13851587010586,1.4461581792263127,14.999908352916556,550.9985275091184,105.0,895.0382443634657,503.0144167758845
2023-01-01 00:02:21,-0.1029003836028279,-90.09497070832715,-231.70349943336777,11.06914325167864,2.609060004571236,14.999908352916556,551.1090019106285,105.01377719962156,895.596704677428,504.5279393294013
2023-01-01 00:02:22,-0.0461025445747712,-89.92430653956515,-231.9047120641229,10.09742141775275,4.000531552751937,14.999908352916556,556.2174697855875,105.65224396877956,921.7414857484702,574.7494812145056
2023-01-01 00:02:23,-0.0411875957901672,-90.6825673373321,-231.45457486773552,8.536181562937731,4.000531552751937,14.999908352916556,559.0937641213919,106.01377719962156,935.9857434624208,613.018785495852
